user_id,x1,x2,x3,x10,x12,x13,x15,x16,x18,x19,x20,x24,x26,x27,x28,x29,x36,x39,x40,x41,y
2000002491728530 ,7,7,0,0,0,0,0,0,0,0,0,0,2,1,125,1,1,0,0,5,0
2000002835430280 ,123,129,8,0,155,43,16,57,26,26,50,5,4,0.75,88,71,9,0,0,2,0
2000002358831260 ,73,33,1,0,0,48,29,27,12,1,0,5,5,0.8,82,12,4,0,0,1,0
2000002504579430 ,55,93,15,0,27,0,0,12,0,9,33,7,12,3.67,23,46,7,0,0,4,0
2000002394009010 ,114,92,7,0,0,36,31,33,2,3,9,2,7,0.86,37,19,5,0,0,2,0
2000002891582920 ,5,7,1,0,0,0,0,0,0,0,1,0,1,0,32,1,1,0,0,2,0
2000002419568390 ,21,11,2,0,0,12,8,3,10,2,4,0,3,1,110,6,1,0,0,3,0
2000002496239470 ,5,9,5,0,0,0,0,0,28,1,1,1,2,1,136,3,0,0,0,2,0
2000002651924750 ,13,18,1,0,0,10,7,7,7,1,0,0,1,0,180,6,1,0,0,4,0
2000002690490550 ,85,14,0,0,0,51,29,78,21,0,0,8,4,0.75,367,26,3,0,0,2,0
2000002417895620 ,85,47,8,0,0,34,14,52,18,6,2,11,6,1.17,371,13,4,0,0,2,0
2000002544499340 ,103,69,4,0,48,40,14,24,14,7,42,24,8,0.88,15,7,5,0,0,3,0
2000002835436360 ,47,31,6,0,0,27,16,13,9,11,18,1,3,0.67,22,50,3,0,0,3,0
2000002928321890 ,33,86,2,0,0,0,0,0,0,4,48,0,4,1.5,168,49,2,0,0,1,0
2000002793837480 ,88,33,5,0,0,105,47,53,19,29,22,8,5,1,43,89,5,0,0,3,0
2000002444947590 ,63,67,5,0,0,25,30,17,24,5,0,6,5,1,56,16,2,0,0,3,0
2000002781664300 ,38,44,6,0,0,38,58,13,3,5,12,0,5,0.8,65,142,2,0,0,3,0
2000001584177040 ,47,40,8,0,0,17,9,17,13,9,2,3,5,1.4,22,110,4,0,0,4,0
2000002506320570 ,218,231,16,0,456,65,60,81,71,55,86,15,6,0.83,61,47,10,0,0,4,0
2000002939299260 ,52,59,4,0,0,17,10,26,1,9,15,4,4,0.75,0,53,3,0,0,3,0
2000002633618950 ,150,145,7,0,0,0,169,41,5,12,107,20,6,0.83,57,35,13,0,0,4,0
2000002523814390 ,81,44,4,0,0,34,20,44,14,1,2,8,5,0.8,91,20,4,0,0,5,0
2000002414004340 ,69,24,3,0,0,51,60,50,29,4,6,6,7,1.29,41,123,5,0,0,4,0
2000002408395770 ,75,42,7,0,0,42,53,50,33,5,2,7,5,0.8,85,16,3,0,1,2,0
2000002458435560 ,15,20,1,0,0,0,0,0,0,1,26,0,4,1.25,68,101,0,0,0,4,0
2000002452115760 ,33,49,7,0,0,9,8,12,1,8,13,3,4,1,95,43,1,0,0,6,0
2000002919315010 ,13,24,1,0,0,0,14,0,0,4,0,0,4,1,64,4,1,0,0,4,0
2000002555562320 ,16,31,4,0,0,0,0,0,3,8,35,1,3,0.67,140,16,2,0,0,1,0
2000002417804540 ,51,31,2,0,0,33,27,35,0,1,1,7,4,1.25,63,29,3,0,0,2,0
2000002775334370 ,4,6,0,0,4,0,0,0,0,2,5,0,1,0,154,2,1,0,0,1,0
2000002479221990 ,42,9,3,0,0,82,50,65,13,9,3,2,3,2.33,375,40,2,0,0,4,0
2000002752816500 ,43,69,2,0,0,18,4,0,6,3,1,1,4,0.75,79,11,3,0,0,2,0
2000002408897100 ,261,285,52,0,0,81,34,68,103,50,143,21,8,0.88,373,53,5,0,0,2,0
2000002749313070 ,38,64,5,0,0,0,28,16,1,3,34,0,2,1,380,12,1,0,0,2,0
2000002584170640 ,109,48,20,0,0,34,27,57,24,41,24,10,6,0.83,44,54,10,0,0,5,0
2000002436269530 ,196,125,10,0,1226,0,34,56,34,29,153,27,7,0.86,41,73,16,0,0,4,0
2000002506198110 ,39,42,8,0,15,0,0,0,0,22,30,0,7,0.86,44,34,5,0,0,3,0
2000002616257290 ,72,55,2,0,0,22,28,50,6,0,25,0,5,1.2,45,97,5,0,0,5,0
2000002491720900 ,61,32,5,0,0,26,23,48,21,11,1,7,7,0.86,45,13,3,0,0,2,0
2000002395596120 ,88,42,26,0,5,42,31,58,13,46,85,7,6,1,39,58,11,0,0,1,0
2000002366448980 ,20,8,3,0,0,18,3,7,7,4,0,0,2,1.5,116,22,1,0,0,2,0
2000002378722420 ,23,29,9,0,0,13,0,0,26,4,12,0,3,0.67,141,9,1,0,0,2,0
2000002491758680 ,39,17,0,0,0,19,11,12,10,0,0,4,4,1,91,5,3,0,0,3,0
2000002419646750 ,76,33,1,0,0,34,44,53,21,1,0,3,6,1,32,21,4,0,0,5,0
2000002607008860 ,4,10,3,0,0,0,0,0,13,1,14,0,3,2,32,2,0,0,0,1,0
2000002366556690 ,137,94,4,0,0,36,56,60,9,8,57,10,8,0.88,23,96,8,0,0,6,0
2000001580047860 ,2,8,1,0,0,0,0,0,0,1,0,0,1,0,104,4,0,0,0,5,0
2000002455703070 ,29,25,7,0,0,8,3,12,3,6,1,13,4,1,90,13,2,0,0,2,0
2000002366589820 ,15,28,4,0,0,0,0,0,0,2,7,0,3,0.67,141,4,1,0,0,3,0
2000002749228000 ,7,11,0,0,0,0,0,0,0,0,0,0,2,0.5,103,2,1,0,0,3,0
2000002496307690 ,60,60,0,0,0,10,5,1,0,0,0,0,5,0.8,92,41,4,0,0,5,0
2000002384943190 ,4,8,0,0,0,0,0,0,0,0,0,0,1,0,188,3,0,0,0,3,0
2000002479214890 ,166,193,7,6,0,110,52,38,21,21,81,6,7,0.86,35,27,5,1,6,2,0
2000002596412300 ,6,11,1,0,0,0,0,0,0,0,5,0,1,0,189,7,0,0,0,2,0
2000001593951890 ,12,18,8,0,0,0,0,0,0,26,8,0,3,2.33,377,12,0,0,0,3,0
2000002496208730 ,105,76,6,0,0,38,13,52,27,5,26,12,8,0.88,20,14,6,0,0,1,0
2000002504528460 ,75,33,8,0,0,36,149,57,4,17,10,15,8,0.88,375,16,7,0,0,3,0
2000002466836160 ,64,64,9,0,5,0,23,29,5,4,26,15,5,1.4,368,40,5,0,0,4,0
2000001721412160 ,28,29,5,0,0,0,12,15,1,4,9,1,5,0.8,90,17,2,0,0,5,0
2000002912008600 ,43,84,2,0,0,17,10,1,4,28,0,0,5,1,29,38,2,0,0,3,0
2000002681716810 ,74,28,4,0,0,42,45,28,21,10,0,2,5,1.2,21,26,5,0,0,5,0
2000002400727010 ,87,43,3,0,0,40,45,41,42,2,0,16,7,1,372,10,4,0,0,4,0
2000002859830930 ,63,15,4,0,0,34,14,34,15,6,0,0,4,0.75,39,56,4,0,0,5,0
2000002553297160 ,101,149,0,1,0,28,22,18,16,11,4,5,8,0.88,22,17,5,1,0,4,0
2000002419523540 ,12,14,2,0,0,11,1,1,34,1,0,0,2,1.5,116,2,1,0,0,6,0
2000002358607820 ,14,36,1,0,0,0,0,0,2,2,1,0,2,0.5,163,1,0,0,0,2,0
2000002355821910 ,50,29,1,0,0,26,16,21,22,1,12,4,6,1.17,381,49,3,0,1,2,0
2000002828095780 ,25,14,0,0,0,18,4,11,3,0,0,2,2,1,39,14,1,0,0,3,0
2000002931501590 ,109,128,0,0,0,54,19,46,13,16,18,6,7,0.86,96,26,6,0,0,4,0
2000002417904770 ,115,105,4,0,0,19,1,0,30,11,0,0,5,1.2,39,10,4,0,0,4,0
2000002892109440 ,57,25,2,0,0,26,14,19,9,0,0,6,4,1.25,45,12,3,0,0,6,0
2000002395596230 ,198,261,29,1,241,46,19,25,11,51,56,7,5,0.8,376,154,5,0,1,2,0
2000002931447930 ,3,13,1,0,0,9,5,10,0,1,0,0,2,1,16,10,1,0,0,5,0
2000002775454320 ,61,28,5,0,0,22,23,29,13,5,14,5,4,1.25,43,31,4,0,0,2,0
2000002409834960 ,22,36,4,0,0,0,1,0,0,7,15,0,4,1.75,14,10,2,0,0,2,0
2000002368602530 ,56,33,18,0,0,0,101,64,11,17,9,7,7,1,372,21,4,0,0,5,0
2000002576515360 ,25,18,5,0,0,9,12,6,4,7,9,3,3,0.67,138,12,2,0,0,6,0
2000001668787260 ,23,44,1,1,0,0,3,0,0,7,18,0,3,0.67,22,191,1,1,0,1,0
2000002550490690 ,66,31,1,0,0,26,10,23,21,0,3,11,8,0.88,380,10,5,0,0,1,0
2000002358806530 ,3,5,0,0,0,0,0,0,0,0,0,0,2,0.5,138,2,0,0,0,4,0
2000002436245730 ,20,10,3,0,0,9,6,10,4,0,0,1,4,1,81,5,1,0,0,5,0
2000002433732240 ,20,34,1,0,0,0,0,0,0,3,10,0,1,0,179,27,1,0,0,3,0
2000002514997590 ,15,28,7,0,0,0,0,0,0,16,6,0,5,1.6,35,14,0,0,0,1,0
2000002749195520 ,178,160,20,0,0,64,33,48,31,45,44,7,5,0.8,374,566,7,0,0,2,0
2000002928281500 ,39,56,7,0,0,0,0,0,4,31,17,3,5,1,44,56,8,0,0,5,0
2000002555495260 ,37,11,2,0,0,17,3,2,9,2,0,0,3,2.33,371,18,2,0,0,4,0
2000002413485270 ,14,31,2,0,0,0,0,0,20,6,0,0,2,0.5,141,2,0,0,0,3,0
2000002690426650 ,95,48,1,0,0,50,47,36,20,13,9,8,6,0.83,40,32,5,0,0,3,0
2000002523990070 ,28,19,0,0,0,13,20,18,3,0,10,0,3,1.33,87,23,2,0,0,2,0
2000002519201530 ,154,149,15,0,291,34,25,43,33,21,67,3,8,1.88,21,90,9,0,0,5,0
2000002739901830 ,4,4,1,0,0,0,0,0,0,3,0,0,2,0.5,132,11,2,0,0,3,0
2000002794031070 ,70,66,6,0,0,25,11,29,25,14,4,4,4,0.75,42,36,5,0,0,2,0
2000002394003930 ,31,33,3,0,0,9,3,12,3,0,2,1,4,1.5,34,6,1,0,0,4,0
2000002479618650 ,33,11,4,0,0,18,10,23,18,10,1,5,4,1.75,376,12,0,0,0,2,0
2000002455656950 ,11,18,5,1,0,0,0,0,2,1,10,0,5,1.4,15,1,0,1,0,2,0
2000002835659310 ,117,91,8,0,0,34,48,57,20,25,18,8,4,0.75,87,73,9,0,0,3,0
2000001893295570 ,108,109,14,0,411,0,0,2,11,51,97,18,7,1,22,38,10,0,0,4,0
2000002521003410 ,121,127,35,0,3,57,42,46,1,23,191,22,6,1.17,373,44,11,0,0,3,0
2000002828810260 ,20,9,3,0,0,8,5,8,3,3,2,5,1,0,116,31,1,0,0,2,0
2000002510808590 ,52,51,14,0,3,9,11,10,2,12,34,0,5,0.8,78,51,3,0,0,2,0
2000002355946740 ,87,47,5,0,0,35,31,26,1,0,1,6,5,0.8,86,11,3,0,0,3,0
2000002496241750 ,211,158,7,0,229,90,47,96,45,50,85,16,8,0.88,377,58,11,0,0,3,0
2000002458526560 ,18,23,2,0,0,0,0,0,0,4,7,0,2,2.5,66,41,0,0,0,5,0
2000001592557490 ,81,55,9,0,0,25,12,19,12,11,23,7,10,3.4,21,54,6,0,0,4,0
2000002419124730 ,24,47,4,0,12,0,2,0,40,11,4,0,1,0,185,2,0,0,0,4,0
2000001672901140 ,17,32,4,0,0,0,0,0,1,4,0,0,3,0.67,132,5,1,0,0,2,0
2000002544521790 ,148,100,1,0,10,44,79,53,12,10,42,21,7,1,16,24,13,0,0,4,0
2000002400296550 ,90,49,4,0,0,38,25,26,14,2,3,2,6,1.17,377,14,3,0,0,4,0
2000002835468250 ,2,2,0,0,0,0,0,0,0,0,8,4,1,0,164,1,1,0,0,2,0
2000002544428780 ,48,27,5,0,0,19,9,15,12,8,6,0,4,1.25,57,11,4,0,0,4,0
2000002383103430 ,21,20,10,0,0,18,7,2,9,7,5,0,3,1.33,371,23,1,0,0,4,0
2000002690155480 ,10,12,1,0,0,0,0,0,3,1,0,0,3,1.33,47,3,0,0,0,4,0
2000001686936760 ,3,6,4,0,0,0,0,0,3,1,0,0,3,2,32,2,0,0,0,6,0
2000002417796130 ,73,43,1,0,0,30,33,29,12,1,0,4,4,1.5,35,24,3,0,0,5,0
2000002441497960 ,119,92,2,0,0,42,56,38,24,4,0,20,6,0.83,60,28,5,0,0,5,0
2000002487114850 ,77,21,3,0,0,104,25,92,27,9,0,0,5,1.4,379,19,4,0,0,2,0
2000002896257780 ,0,15,0,0,0,0,3,0,0,7,1,0,4,0.75,78,8,2,0,0,2,0
2000002928315930 ,60,61,0,0,0,44,39,50,9,5,0,0,5,1,45,40,5,0,0,3,0
2000002415112420 ,46,30,1,0,0,25,39,24,0,0,0,6,5,1.2,34,9,3,0,0,2,0
2000002859813560 ,108,111,7,0,0,34,21,38,21,2,24,15,5,0.8,69,48,5,0,0,2,0
2000002371529840 ,166,161,18,0,4,34,54,52,38,33,31,6,8,0.88,372,60,11,0,0,4,0
2000002466838030 ,21,8,5,0,0,12,3,2,3,3,0,0,2,3.5,369,15,1,0,0,2,0
2000002819036920 ,90,94,9,0,0,45,14,49,19,12,1,3,3,1,95,79,5,0,0,2,0
2000002362032400 ,104,94,12,0,0,46,28,36,20,7,1,11,7,0.86,35,9,5,0,0,2,0
2000002441552230 ,26,30,6,0,0,9,7,1,0,2,11,0,2,1.5,106,7,0,0,0,3,0
2000002489515440 ,136,117,1,0,327,86,51,0,21,24,42,10,7,1,378,174,7,0,0,2,0
2000002787908790 ,19,38,3,0,0,0,1,0,1,9,4,0,3,0.67,116,18,2,0,0,2,0
2000002421742940 ,66,45,6,1,0,39,15,18,9,4,1,3,5,1.4,22,4,4,0,0,2,0
2000002775346430 ,75,16,5,0,0,65,25,39,18,38,15,13,6,0.83,41,45,7,0,0,2,0
2000002466712270 ,51,42,3,0,0,17,13,23,9,1,1,8,6,1.17,379,17,1,0,0,4,0
2000002407113010 ,71,24,4,0,0,34,16,44,12,7,18,10,5,2,56,23,5,0,0,2,0
2000002411395270 ,34,52,10,0,0,14,2,0,2,9,1,0,4,1.75,16,9,1,0,0,5,0
2000002789499980 ,5,16,3,0,0,0,0,0,0,2,0,0,1,0,159,7,0,0,0,6,0
2000002760779330 ,82,40,8,0,0,69,10,11,38,25,0,5,5,1,45,25,4,0,0,6,0
2000002413912430 ,43,47,15,0,0,25,31,52,10,6,9,9,4,1.75,20,29,3,0,0,2,0
2000002455793800 ,125,51,14,0,0,78,101,88,32,50,17,7,5,0.8,79,64,7,0,0,5,0
2000002681887490 ,64,32,7,0,86,25,17,20,14,10,7,4,5,0.8,61,42,4,0,0,1,0
2000002633524180 ,96,57,2,0,0,44,38,48,24,0,0,3,6,1,35,22,5,0,0,2,0
2000002645527840 ,59,11,4,0,0,34,40,52,21,7,0,2,4,1.5,40,13,4,0,0,2,0
2000002489557470 ,120,39,13,0,0,51,32,63,66,34,8,18,8,0.88,13,87,11,0,1,3,0
2000002931574190 ,49,76,1,0,0,8,2,2,7,1,22,0,7,0.86,24,13,5,0,0,3,0
2000002788123320 ,104,81,8,0,0,65,42,100,32,17,1,2,5,0.8,33,105,5,0,0,5,0
2000002928340580 ,13,38,2,0,0,0,0,0,0,5,5,0,3,1,20,7,1,0,0,1,0
2000002436303100 ,71,67,9,0,10,29,36,19,5,25,45,5,8,1.63,12,141,4,0,0,5,0
2000002690126680 ,34,8,3,0,4,0,29,26,0,6,18,1,2,1,83,24,5,0,0,3,0
2000002793831960 ,64,13,5,0,0,34,14,29,12,4,0,9,4,0.75,44,237,4,0,0,2,0
2000002489525420 ,5,6,3,0,0,0,0,0,0,4,1,0,1,0,107,3,1,0,0,3,0
2000002419562520 ,97,43,1,0,0,39,36,36,10,1,8,8,7,0.86,37,20,6,0,0,2,0
2000002411397010 ,87,50,17,0,0,14,254,76,5,15,19,13,6,0.83,65,24,7,0,0,2,0
2000002419666380 ,117,153,36,0,169,17,10,11,19,46,80,0,7,1,14,38,6,0,0,3,0
2000002408799090 ,77,66,5,0,0,47,21,29,25,12,2,0,6,0.83,61,21,3,0,0,5,0
2000002343914570 ,20,36,0,0,210,0,0,0,0,4,0,0,5,7,89,7,1,0,0,3,0
2000002819017950 ,69,64,9,0,0,25,41,35,9,9,5,9,5,1.2,377,26,2,0,0,3,0
2000002931510550 ,10,19,0,0,0,0,0,0,0,0,0,0,3,1.67,46,4,0,0,0,3,0
2000002553204180 ,76,37,3,0,0,42,29,25,16,2,1,1,4,1.25,55,111,3,0,0,4,0
2000002419610810 ,8,27,0,0,0,51,44,60,6,33,31,1,6,1,21,53,10,0,0,2,0
2000002504590860 ,57,19,2,0,0,34,14,19,12,5,11,7,5,0.8,88,5,3,0,0,3,0
2000002419660040 ,143,137,37,0,0,70,70,93,12,38,157,11,8,0.88,372,83,8,0,0,3,0
2000002366496900 ,27,45,11,0,0,0,1,0,5,7,29,0,5,1.4,378,4,1,0,0,1,0
2000002415124590 ,98,55,1,0,0,63,22,55,21,2,0,14,5,1.4,376,40,4,0,0,6,0
2000002304040410 ,1,2,0,0,0,0,0,0,0,0,0,0,3,41.33,118,1,0,0,0,1,0
2000002491652560 ,54,73,5,0,320,0,0,0,6,16,24,0,3,0.67,138,26,3,0,0,5,0
2000002607091500 ,102,47,5,0,0,59,24,57,38,8,0,31,5,1.2,31,80,5,0,0,3,0
2000002752862280 ,7,4,1,0,0,0,0,0,8,4,2,0,1,0,94,43,1,0,0,2,0
2000002607036090 ,132,99,19,0,0,77,134,76,17,30,46,25,8,0.88,369,78,4,0,0,3,0
2000002404329160 ,1,2,1,0,0,0,0,0,13,0,1,0,2,0.5,155,23,0,0,0,6,0
2000001584158650 ,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,0
2000002381431260 ,2,22,0,0,0,0,0,0,0,0,0,0,2,0.5,157,9,0,0,0,4,0
2000002491743760 ,62,41,6,0,0,17,91,27,12,2,29,10,5,1,65,29,3,0,0,5,0
2000002344006180 ,6,7,2,0,0,0,1,0,0,1,0,0,4,4.5,115,3,2,0,0,3,0
2000002819947900 ,0,18,0,0,0,20,20,12,2,1,4,0,3,1,83,42,3,0,0,2,0
2000002489592550 ,4,8,1,0,0,0,0,0,0,0,0,0,3,1,106,1,0,0,0,4,0
2000002384405110 ,18,7,0,0,0,12,21,7,6,0,0,0,2,1.5,103,38,1,0,0,4,0
2000002421176110 ,40,47,2,0,513,0,30,2,1,1,24,2,4,1.25,61,7,4,0,0,2,0
2000002401973070 ,103,118,7,3,0,75,10,0,38,18,7,1,7,1.14,365,21,5,0,1,2,0
2000002783514620 ,0,57,0,0,0,15,14,6,0,10,3,6,4,0.75,80,24,2,0,0,4,0
2000002775437850 ,70,25,7,0,0,34,27,26,18,9,0,9,6,0.83,36,16,5,0,0,4,0
2000002444920330 ,37,17,3,0,0,19,11,29,7,3,0,4,4,1.25,81,13,2,0,0,3,0
2000002475360040 ,13,6,1,0,0,9,19,5,1,5,4,0,2,0.5,165,10,1,0,0,5,0
2000002775374900 ,206,105,7,0,0,125,124,44,57,27,1,0,7,0.86,23,52,5,0,0,2,0
2000001636857200 ,14,4,2,0,0,9,3,9,4,4,0,0,1,0,104,17,2,0,0,2,0
2000002366499660 ,51,69,6,0,0,8,1,1,6,4,39,0,3,0.67,139,15,2,0,0,2,0
2000002441430870 ,5,8,1,0,0,0,0,0,5,0,0,0,2,0.5,164,1,1,0,0,5,0
2000002896280110 ,44,58,8,0,0,38,11,6,34,9,28,2,5,1,44,65,2,0,0,3,0
2000002423439060 ,99,62,11,0,35,26,58,41,29,24,54,3,6,1,38,25,8,0,0,3,0
2000002569109210 ,132,65,4,0,0,101,32,47,35,4,3,1,5,1.2,46,33,4,0,0,2,0
2000002658497740 ,59,72,2,3,0,21,28,27,0,15,28,4,4,1.75,376,28,1,1,0,2,0
2000002480869870 ,123,69,10,0,0,69,45,84,33,35,2,6,5,1.4,369,30,3,0,0,5,0
2000002466704610 ,39,28,2,0,0,19,32,23,8,0,1,5,4,1.75,378,26,1,0,0,4,0
2000002504129770 ,0,7,0,0,0,0,0,0,0,0,0,0,1,0,182,4,0,0,0,3,0
2000002366410620 ,183,165,12,1,145,59,150,56,25,30,21,21,7,1,21,56,6,0,2,5,0
2000002377124260 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179,2,0,0,0,2,0
2000002763429470 ,1,2,1,0,0,0,0,0,0,1,0,0,1,0,92,1,0,0,0,5,0
2000002781687700 ,0,39,0,0,0,10,31,20,0,41,5,2,2,0.5,82,76,2,0,0,5,0
2000002763464940 ,145,89,8,0,0,52,46,56,31,22,49,13,7,0.86,19,53,8,0,0,3,0
2000002455701200 ,22,21,2,0,0,9,0,0,10,3,10,0,3,1.33,90,7,2,0,0,5,0
2000002414998360 ,36,58,10,0,0,10,4,1,10,7,8,0,5,1.2,44,9,3,0,0,4,0
2000002941099330 ,60,10,4,0,0,56,69,51,17,5,0,9,3,1,0,36,3,0,0,3,0
2000002441414350 ,58,30,2,0,0,26,26,30,11,2,0,3,3,1.33,90,7,3,0,0,5,0
2000002544417790 ,59,15,0,0,0,43,90,84,7,8,5,1,2,0.5,112,62,0,0,0,6,0
2000002819034730 ,87,89,4,0,0,29,34,70,10,4,69,6,4,0.75,382,38,2,0,0,2,0
2000002409830950 ,53,24,0,0,0,71,32,20,5,0,0,7,4,0.75,109,7,3,0,0,2,0
2000002421165520 ,34,21,9,0,0,36,39,22,2,3,2,4,2,1.5,98,27,2,0,0,4,0
2000001916795750 ,29,36,4,0,0,12,5,10,4,10,2,0,3,0.67,135,2,2,0,0,2,0
2000002775334150 ,9,17,0,0,0,0,0,0,6,0,10,0,3,1.33,33,5,3,0,0,5,0
2000002502120270 ,68,20,4,0,0,36,28,40,13,4,7,11,6,1.17,21,15,4,0,0,0,0
2000002441417210 ,3,2,1,0,0,0,2,0,0,2,0,0,3,0.67,139,3,1,0,0,4,0
2000002491714930 ,114,64,1,0,0,52,46,67,24,3,0,22,6,0.83,67,25,5,0,0,4,0
2000002402696640 ,28,54,7,0,0,0,1,0,27,12,6,0,6,1.17,375,3,1,0,0,2,0
2000002681717470 ,119,62,11,0,535,34,34,35,18,48,25,17,6,0.83,21,80,10,0,0,3,0
2000002491656370 ,166,99,9,1,1275,40,32,48,46,54,39,17,8,0.88,379,88,10,0,1,4,0
2000002487030260 ,118,79,0,0,272,60,35,29,15,11,17,3,8,0.88,22,20,7,0,0,5,0
2000002419587310 ,39,30,4,1,0,12,5,1,6,4,0,0,6,1.17,379,7,3,0,1,4,0
2000002464220070 ,122,134,2,1,666,11,27,42,19,9,69,15,5,1.2,45,30,9,0,1,6,0
2000002409732530 ,246,301,33,0,1104,106,22,46,47,53,79,17,8,0.88,373,36,10,0,0,2,0
2000002690131980 ,1,2,1,0,0,0,0,0,0,0,0,0,1,0,159,1,0,0,0,4,0
2000002441426130 ,11,18,1,0,0,0,0,0,18,1,0,0,2,2,92,5,0,0,0,5,0
2000002681815490 ,132,127,18,0,0,29,10,37,17,19,14,16,7,0.86,21,41,9,0,1,5,0
2000002544428360 ,77,60,6,0,1012,29,6,0,39,22,4,1,6,0.83,57,20,5,0,1,2,0
2000002752820250 ,13,24,0,0,0,0,0,0,0,1,2,0,2,1,44,8,1,0,0,2,0
2000002670617680 ,29,10,1,0,0,9,5,10,3,0,0,1,4,0.75,37,9,2,0,0,3,0
2000002441417520 ,6,19,1,0,0,0,0,0,0,0,1,0,1,0,187,4,0,0,0,5,0
2000002499218880 ,101,57,9,0,0,45,47,61,21,7,50,12,5,0.8,94,81,5,0,0,5,0
2000002504663720 ,69,32,6,0,0,36,35,43,10,4,5,17,7,1,23,26,5,0,0,5,0
2000002407403410 ,46,24,11,0,0,73,58,30,25,20,15,0,2,1,137,56,2,0,0,2,0
2000002385033400 ,123,93,7,0,0,44,61,76,41,5,5,11,6,0.83,65,22,5,0,0,5,0
2000002419645850 ,169,215,6,0,0,45,51,49,57,56,6,8,7,0.86,32,18,5,0,0,6,0
2000002371621780 ,11,13,2,0,0,0,0,0,7,2,1,2,3,0.67,128,20,1,0,0,5,0
2000002835482630 ,34,8,8,0,0,13,44,16,6,4,1,3,3,0.67,88,65,2,0,0,2,0
2000002491770070 ,37,52,14,0,0,9,9,6,0,5,16,1,6,1.17,21,4,1,0,0,2,0
2000002506230920 ,75,96,7,0,17,38,51,39,8,14,27,6,6,1.17,374,42,8,0,0,4,0
2000002551876570 ,57,22,2,0,0,34,19,36,23,3,2,14,6,0.83,64,20,5,0,0,4,0
2000002506214020 ,24,38,5,0,0,0,1,0,1,3,1,0,4,1.25,55,9,3,0,0,5,0
2000002794000890 ,6,19,1,0,0,0,0,0,0,2,7,0,2,0.5,43,2,0,0,0,6,0
2000002355838740 ,21,44,1,0,0,0,0,0,8,3,3,0,5,1.2,35,3,1,0,0,3,0
2000002472475040 ,137,87,11,0,40,36,26,45,33,31,51,5,8,0.88,368,55,9,0,0,4,0
2000002491764480 ,10,17,3,0,0,0,2,0,0,3,8,0,2,1,140,7,1,0,0,3,0
2000002506394670 ,78,82,1,0,0,28,7,13,20,0,3,12,5,1.2,45,16,3,0,0,4,0
2000002390696920 ,115,84,11,0,75,53,28,49,38,21,2,21,8,0.88,368,34,6,0,0,5,0
2000002681705330 ,67,50,0,0,114,17,6,19,6,3,19,2,5,0.8,67,28,6,0,0,6,0
2000002576631840 ,132,107,6,0,0,46,30,72,20,15,89,15,5,0.8,94,25,5,0,0,5,0
2000002711313270 ,74,82,4,0,8,10,29,12,0,26,65,3,5,1,380,47,7,0,0,2,0
2000002472342820 ,114,98,1,0,0,40,20,25,27,5,3,16,6,1.17,374,21,4,0,0,5,0
2000002475240010 ,10,15,3,0,0,0,0,0,0,1,6,0,4,1.25,64,5,2,0,0,3,0
2000002501011680 ,4,8,5,0,0,0,0,0,0,3,9,0,2,3,38,12,1,0,0,5,0
2000002481712740 ,24,27,3,0,0,11,4,7,7,3,0,4,2,3,42,28,1,0,0,2,0
2000002504584100 ,126,90,13,0,92,43,36,54,44,50,56,2,7,1,374,71,8,0,0,5,0
2000001594245520 ,109,66,4,0,0,82,27,46,21,10,14,34,5,0.8,88,47,4,0,0,5,0
2000002585446730 ,4,4,1,0,0,0,0,0,4,2,0,0,1,0,178,8,0,0,0,5,0
2000002787924750 ,71,25,7,0,0,45,22,49,29,10,1,14,6,0.83,34,32,5,0,0,6,0
2000002896276360 ,98,74,14,0,0,34,16,38,20,19,16,17,7,0.86,336,218,7,0,0,3,0
2000002437762190 ,25,30,6,0,0,10,2,1,11,4,0,0,3,1.33,87,5,1,0,0,4,0
2000002419634040 ,52,32,6,0,0,17,25,10,17,14,9,3,5,1,69,32,4,0,0,3,0
2000002810244510 ,1,2,0,0,0,0,0,0,0,0,2,0,1,0,146,6,0,0,0,5,0
2000002945141500 ,10,21,2,0,0,0,0,0,1,2,9,0,1,0,0,7,2,0,0,2,0
2000002491646510 ,62,53,8,0,0,17,16,18,18,11,60,3,5,1,65,15,4,0,0,5,0
2000002823427290 ,16,4,3,0,0,8,3,6,3,3,0,1,2,1,117,23,2,0,0,1,0
2000002396797040 ,82,50,0,0,0,34,67,28,8,0,0,4,6,0.83,65,18,5,0,0,2,0
2000002496205850 ,95,56,12,0,13,36,123,56,31,23,7,8,6,1,43,25,5,0,0,5,0
2000002467714270 ,311,279,26,4,537,70,138,78,45,42,326,26,7,1,371,382,15,0,3,3,0
2000002670622400 ,54,25,0,0,0,16,32,34,1,27,36,8,6,1,372,24,7,0,0,4,0
2000002423417170 ,37,34,2,0,0,9,24,12,2,5,11,1,3,2,45,1,1,0,0,6,0
2000002732607200 ,56,29,0,0,0,34,39,37,2,4,4,8,6,0.83,380,38,3,0,0,5,0
2000002404452400 ,83,56,3,0,124,17,9,17,27,14,51,4,4,0.75,118,22,7,0,0,6,0
2000002475238670 ,97,80,3,0,82,37,38,43,18,5,79,17,7,1,20,53,7,0,0,5,0
